timestamp,latitude,longitude
1464129912,32.882643,-117.234679
1464129950,32.882643,-117.234679
1464130031,32.882643,-117.234679
1464130109,32.882648,-117.234573
1464130130,32.882643,-117.234679
1464130190,32.882643,-117.234679
1464130262,32.882643,-117.234679
1464130343,32.882643,-117.234679
1464130371,32.882643,-117.234679
1464130451,32.882643,-117.234679
1464130510,32.882643,-117.234679
1464130577,32.882643,-117.234679
1464130623,32.882643,-117.234679
1464130703,32.882643,-117.234679
1464130763,32.882643,-117.234679
1464130805,32.882643,-117.234679
1464130893,32.882643,-117.234679
1464130954,32.882643,-117.234679
1464131014,32.882643,-117.234679
1464131074,32.882643,-117.234679
1464131129,32.882643,-117.234679
1464131164,32.882643,-117.234679
1464131229,32.882643,-117.234679
1464131270,32.882643,-117.234679
1464131330,32.882643,-117.234679
1464131435,32.882643,-117.234679
1464131486,32.882643,-117.234679
1464131546,32.882643,-117.234679
1464131570,32.882643,-117.234679
1464131653,32.882643,-117.234679
1464131729,32.882643,-117.234679
1464131751,32.882643,-117.234679
1464131810,32.882643,-117.234679
1464131870,32.882643,-117.234679
1464131932,32.882643,-117.234679
1464131990,32.882643,-117.234679
1464132089,32.882643,-117.234679
1464132149,32.882643,-117.234679
1464132170,32.882643,-117.234679
1464132243,32.882643,-117.234679
1464132310,32.882643,-117.234679
1464132350,32.882643,-117.234679
1464132441,32.882643,-117.234679
1464132470,32.882625,-117.234678
1464132771,32.882621,-117.234771
1464133070,32.882621,-117.234771
1464133370,32.882566,-117.234821
1464133670,32.882493,-117.234886
1464133912,32.882415,-117.234955
1464133971,32.882415,-117.234955
1464134032,32.882415,-117.234955
1464134129,32.882415,-117.234955
1464134152,32.882673,-117.234725
1464134271,32.882664,-117.234588
1464134571,32.882643,-117.234679
1464134781,32.882621,-117.234771
1464134820,32.882621,-117.234771
1464134892,32.882643,-117.234679
1464135170,32.881371,-117.234752
1464135471,32.878960,-117.237527
1464135771,32.878529,-117.237854
1464136070,32.877110,-117.236172
1464136371,32.879894,-117.234614
1464136671,32.882643,-117.234679
1464136971,32.882415,-117.234955
1464137271,32.882621,-117.234771
1464137571,32.882673,-117.234725
1464137871,32.882673,-117.234725
1464138171,32.882565,-117.234821
1464138272,32.882643,-117.234679
1464138293,32.882643,-117.234679
1464138348,32.882635,-117.234759
1464138441,32.882673,-117.234725
1464138471,32.882673,-117.234725
1464138563,32.882636,-117.234758
1464138633,32.882673,-117.234725
1464138690,32.882673,-117.234725
1464138711,32.882673,-117.234725
1464138771,32.882653,-117.234743
1464138866,32.882636,-117.234758
1464138933,32.882673,-117.234725
1464138982,32.882636,-117.234758
1464139036,32.882636,-117.234758
1464139071,32.882621,-117.234771
1464139164,32.882634,-117.234716
1464139233,32.882621,-117.234771
1464139269,32.882632,-117.234762
1464139308,32.882627,-117.234745
1464139371,32.882621,-117.234771
1464139469,32.882644,-117.234730
1464139506,32.882636,-117.234758
1464139563,32.882621,-117.234771
1464139608,32.882621,-117.234771
1464139671,32.882621,-117.234771
1464139766,32.882636,-117.234758
1464139788,32.882634,-117.234760
1464139892,32.882621,-117.234771
1464139925,32.882621,-117.234771
1464139971,32.882621,-117.234771
1464140072,32.882621,-117.234771
1464140133,32.882621,-117.234771
1464140162,32.882621,-117.234771
1464140208,32.882621,-117.234771
1464140271,32.882621,-117.234771
1464140368,32.882621,-117.234771
1464140449,32.882621,-117.234771
1464140571,32.882673,-117.234725
1464140637,32.882621,-117.234771
1464140749,32.882641,-117.234754
1464140808,32.882636,-117.234758
1464140871,32.882621,-117.234771
1464141171,32.880635,-117.234828
1464141471,32.877069,-117.233993
1464141771,32.876822,-117.234873
1464142071,32.876940,-117.234822
1464142371,32.879813,-117.219931
1464142670,32.874259,-117.225967
1464142970,32.873560,-117.226503
1464143270,32.873426,-117.227422
1464143570,32.873426,-117.227422
1464143870,32.873426,-117.227422
1464144170,32.873426,-117.227422
1464144470,32.873426,-117.227422
1464144770,32.873426,-117.227422
1464145070,32.873426,-117.227422
1464145370,32.873426,-117.227422
1464145670,32.873426,-117.227422
1464145970,32.873426,-117.227422
1464146270,32.873426,-117.227422
1464146570,32.873426,-117.227422
1464146870,32.873426,-117.227422
1464147170,32.873426,-117.227422
1464147471,32.873426,-117.227422
1464147771,32.873426,-117.227422
1464148071,32.873426,-117.227422
1464148371,32.873416,-117.227537
1464148671,32.873426,-117.227422
1464148971,32.873426,-117.227422
1464149457,32.873426,-117.227422
1464149571,32.873540,-117.227302
1464149871,32.873568,-117.227483
1464150171,32.873426,-117.227422
1464150471,32.873900,-117.227431
1464150771,32.873426,-117.227422
1464151071,32.873426,-117.227422
1464151371,32.873426,-117.227422
1464151671,32.873426,-117.227422
1464151971,32.873426,-117.227422
1464152270,32.873700,-117.227437
1464152571,32.873666,-117.227475
1464152871,32.873664,-117.227484
1464153171,32.873426,-117.227422
1464153471,32.873426,-117.227422
1464153771,32.873426,-117.227422
1464154071,32.873522,-117.227214
1464154370,32.873426,-117.227422
1464154671,32.873426,-117.227422
1464154971,32.873303,-117.227626
1464155271,32.873426,-117.227422
1464155571,32.873464,-117.227170
1464155871,32.873478,-117.227166
1464156171,32.873426,-117.227422
1464156471,32.873426,-117.227422
1464156771,32.873426,-117.227422
1464157071,32.873426,-117.227422
1464157371,32.873426,-117.227422
1464157671,32.873458,-117.227249
1464158271,32.873420,-117.227635
1464158571,32.873426,-117.227422
1464158871,32.873554,-117.227210
1464159171,32.873426,-117.227422
1464159471,32.873426,-117.227422
1464159771,32.873426,-117.227422
1464160071,32.873634,-117.227459
1464160371,32.873426,-117.227422
1464160671,32.873413,-117.227537
1464160971,32.873449,-117.227541
1464161271,32.873449,-117.227542
1464161571,32.873482,-117.227538
1464165170,32.873650,-117.227557
1464165471,32.873426,-117.227422
1464166777,32.873426,-117.227422
1464166971,32.873426,-117.227422
1464167271,32.873528,-117.227356
1464167571,32.873536,-117.227434
1464167871,32.873336,-117.227554
1464168171,32.873332,-117.227519
1464168471,32.873426,-117.227422
1464168770,32.873426,-117.227422
1464169071,32.873546,-117.227684
1464169370,32.873426,-117.227422
1464169671,32.873426,-117.227422
1464169971,32.873683,-117.227720
1464170271,32.873426,-117.227422
1464173777,32.873623,-117.227955
1464173870,32.873684,-117.227537
1464180859,32.873679,-117.227533
1464181071,32.873688,-117.227593
