timestamp,latitude,longitude
1440623645,32.882498,-117.234756
1440623716,32.882504,-117.234768
1440623753,32.882474,-117.234758
1440623836,32.882467,-117.234779
1440623898,32.882476,-117.234781
1440623943,32.882442,-117.234798
1440623993,32.882467,-117.234819
1440624082,32.882478,-117.234777
1440624119,32.882454,-117.234800
1440624182,32.882309,-117.234643
1440624262,32.882298,-117.234628
1440624322,32.882308,-117.234650
1440624451,32.882295,-117.234646
1440624506,32.882323,-117.234660
1440624566,32.882311,-117.234631
1440624627,32.882297,-117.234642
1440624696,32.882313,-117.234634
1440624746,32.882326,-117.234621
1440624806,32.882306,-117.234621
1440624867,32.882305,-117.234644
1440624927,32.882301,-117.234643
1440624987,32.882312,-117.234648
1440625047,32.882315,-117.234634
1440625151,32.882303,-117.234627
1440625211,32.882304,-117.234627
1440625287,32.882310,-117.234637
1440625319,32.882308,-117.234636
1440625389,32.882319,-117.234635
1440625427,32.882309,-117.234636
1440625467,32.882300,-117.234649
1440625527,32.882709,-117.234645
1440625588,32.882736,-117.234634
1440625676,32.882735,-117.234644
1440625707,32.882729,-117.234637
1440625796,32.882723,-117.234641
1440625856,32.882725,-117.234634
1440625881,32.882727,-117.234637
1440625977,32.882728,-117.234640
1440626037,32.882719,-117.234645
1440626098,32.882725,-117.234642
1440626158,32.882719,-117.234621
1440626218,32.882726,-117.234639
1440626279,32.882736,-117.234636
1440626339,32.882728,-117.234637
1440626399,32.882730,-117.234640
1440626459,32.882499,-117.234587
1440626510,32.882721,-117.234651
1440626581,32.882740,-117.234625
1440626641,32.882727,-117.234639
1440626701,32.882727,-117.234641
1440626762,32.882731,-117.234627
1440626794,32.882725,-117.234642
1440626882,32.882730,-117.234642
1440626902,32.882733,-117.234637
1440626961,32.882736,-117.234637
1440627021,32.882720,-117.234635
1440627081,32.882722,-117.234648
1440627152,32.882715,-117.234655
1440627212,32.882720,-117.234650
1440627272,32.882725,-117.234638
1440627333,32.882729,-117.234642
1440627385,32.882729,-117.234661
1440627454,32.882733,-117.234630
1440627514,32.882724,-117.234629
1440627561,32.882721,-117.234640
1440627648,32.882711,-117.234654
1440627681,32.882739,-117.234637
1440627768,32.882733,-117.234633
1440627828,32.882736,-117.234632
1440627888,32.882730,-117.234639
1440627944,32.882724,-117.234642
1440627981,32.882727,-117.234639
1440628041,32.882516,-117.234570
1440628191,32.882727,-117.234646
1440628250,32.882739,-117.234643
1440628310,32.882742,-117.234634
1440628370,32.882747,-117.234645
1440628430,32.882743,-117.234635
1440628490,32.882733,-117.234647
1440628551,32.882738,-117.234636
1440628611,32.882736,-117.234649
1440628671,32.882730,-117.234642
1440628731,32.882720,-117.234653
1440628791,32.882717,-117.234651
1440628852,32.882736,-117.234647
1440628914,32.882731,-117.234649
1440629001,32.882725,-117.234646
1440629061,32.882726,-117.234642
1440629121,32.882723,-117.234644
1440629179,32.882725,-117.234650
1440629210,32.882731,-117.234642
1440629293,32.882734,-117.234649
1440629332,32.882720,-117.234647
1440629390,32.882539,-117.234622
1440629463,32.882555,-117.234573
1440629550,32.882586,-117.234579
1440629789,32.882725,-117.234644
1440629847,32.882711,-117.234654
1440629907,32.882700,-117.234667
1440629971,32.882719,-117.234664
1440630100,32.882550,-117.234834
1440630162,32.882520,-117.234543
1440630259,32.881503,-117.234224
1440630277,32.881414,-117.234068
1440630337,32.880959,-117.234844
1440630397,32.879916,-117.234867
1440630457,32.879236,-117.234511
1440630517,32.878496,-117.234372
1440630577,32.877669,-117.234281
