timestamp,latitude,longitude
1449877990,32.882480,-117.234679
1449878081,32.882394,-117.234489
1449878135,32.882454,-117.234589
1449878169,32.882460,-117.234609
1449878229,32.882562,-117.234679
1449878321,32.882496,-117.234604
1449878381,32.882505,-117.234640
1449878436,32.882509,-117.234726
1449878469,32.882535,-117.234703
1449878561,32.882562,-117.234679
1449878611,32.882540,-117.234771
1449878649,32.882510,-117.234725
1449878741,32.882442,-117.234552
1449878769,32.882542,-117.234659
1449878862,32.882441,-117.234543
1449878922,32.882475,-117.234582
1449878949,32.882521,-117.234679
1449879042,32.882562,-117.234679
1449879069,32.882551,-117.234681
1449879162,32.882564,-117.234699
1449879189,32.882588,-117.234679
1449879273,32.882067,-117.234207
1449879333,32.881505,-117.234086
1449879453,32.881229,-117.233947
1449879514,32.881230,-117.233949
1449879551,32.881172,-117.234020
1449879613,32.881605,-117.233527
1449879669,32.881739,-117.233669
1449879730,32.881902,-117.233669
1449879791,32.881786,-117.233978
1449879858,32.881857,-117.233977
1449879918,32.881851,-117.233715
1449879978,32.881637,-117.233816
1449880038,32.881851,-117.233715
1449880099,32.881851,-117.233715
1449880221,32.881116,-117.234574
1449880281,32.880515,-117.234760
1449880343,32.880071,-117.235244
1449880405,32.879794,-117.236057
1449880466,32.879734,-117.235966
1449880517,32.879734,-117.235966
1449880586,32.879652,-117.235966
1449880646,32.879712,-117.236057
1449880706,32.879674,-117.235874
1449880768,32.879098,-117.235518
1449880828,32.878852,-117.235692
1449880888,32.879515,-117.235584
1449880949,32.879516,-117.235583
1449881009,32.879712,-117.236057
1449881057,32.879652,-117.235966
1449881129,32.879652,-117.235966
1449881177,32.879734,-117.235966
1449881243,32.879652,-117.235966
1449881303,32.879674,-117.235874
1449881365,32.879147,-117.235316
1449881427,32.878714,-117.234781
1449881487,32.878529,-117.234163
1449881549,32.877600,-117.234024
1449881617,32.877147,-117.234179
1449881677,32.877138,-117.234176
1449881738,32.876919,-117.234638
1449881798,32.876919,-117.235215
1449881858,32.876933,-117.235344
1449881918,32.876933,-117.235344
1449881979,32.876955,-117.235337
1449882044,32.876918,-117.235572
1449882105,32.876908,-117.235440
1449882166,32.876922,-117.235492
1449882226,32.876718,-117.235559
1449882287,32.876857,-117.235540
1449882347,32.876865,-117.235534
1449882407,32.876934,-117.235461
1449882468,32.876930,-117.235563
1449882528,32.876924,-117.235532
1449882588,32.876986,-117.233733
1449882649,32.876770,-117.233082
1449882710,32.876666,-117.232810
1449882777,32.881507,-117.228804
1449882838,nan,nan
1449882884,nan,nan
1449882961,nan,nan
1449883022,nan,nan
1449883092,nan,nan
1449883153,nan,nan
1449883195,nan,nan
1449883249,nan,nan
1449883304,nan,nan
