timestamp,latitude,longitude
1447711745,32.882457,-117.234582
1447711806,32.882453,-117.234622
1447711866,32.882466,-117.234625
1447711932,32.882466,-117.234614
1447711993,32.882486,-117.234609
1447712053,32.882495,-117.234592
1447712113,32.882485,-117.234593
1447712173,32.882488,-117.234598
1447712233,32.882488,-117.234597
1447712293,32.882505,-117.234613
1447712353,32.882484,-117.234603
1447712413,32.882488,-117.234610
1447712473,32.882462,-117.234555
1447712533,32.882479,-117.234601
1447712593,32.882517,-117.234622
1447712653,32.882484,-117.234590
1447712713,32.882484,-117.234590
1447712769,32.882483,-117.234606
1447712829,32.882021,-117.233986
1447712889,32.881325,-117.234160
1447712949,32.881248,-117.234978
1447713009,32.880914,-117.235620
1447713069,32.880371,-117.236264
1447713129,32.880326,-117.237099
1447713189,32.880241,-117.237935
1447713249,32.880466,-117.238603
1447713309,32.881217,-117.238586
1447713369,32.881974,-117.238699
1447713429,32.882737,-117.238636
1447713489,32.883357,-117.238744
1447713549,32.883379,-117.239437
1447713609,32.883353,-117.240100
1447713669,32.883671,-117.240725
1447713729,32.883717,-117.241618
1447713789,32.883915,-117.242355
1447713849,32.884498,-117.242490
1447713909,32.884836,-117.242915
1447713969,32.885289,-117.243293
1447714029,32.885453,-117.243036
1447714089,32.885477,-117.243044
1447714149,32.885409,-117.243487
1447714209,32.885601,-117.243701
1447714269,32.885652,-117.243654
1447714329,32.885652,-117.243654
1447714389,32.885527,-117.243497
1447714449,32.885727,-117.243581
1447714509,32.885731,-117.243583
1447714569,32.885600,-117.243701
1447714629,32.885462,-117.243496
1447714689,32.885501,-117.243447
1447714749,32.885488,-117.243465
1447714809,32.885487,-117.243459
1447714869,32.885476,-117.243477
1447714929,32.885415,-117.243504
1447715013,32.885579,-117.243515
1447715074,32.885480,-117.243462
1447715134,32.885433,-117.243462
1447715194,32.885551,-117.243560
1447715254,32.885511,-117.243424
1447715314,32.885418,-117.243429
1447715374,32.885436,-117.243447
1447715434,32.885648,-117.243618
1447715494,32.885599,-117.243598
1447715554,32.885449,-117.243473
1447715599,32.885459,-117.243475
1447715659,32.885412,-117.243420
1447715719,32.885482,-117.243461
1447715779,32.885424,-117.243492
1447715839,32.885425,-117.243458
1447715899,32.885560,-117.243503
1447715959,32.885711,-117.243428
1447716019,32.885556,-117.243558
1447716079,32.885526,-117.243556
1447716139,32.885534,-117.243570
1447716199,32.885534,-117.243570
1447716259,32.885429,-117.243435
1447716319,32.885428,-117.243437
1447716379,32.885461,-117.243470
1447716439,32.885546,-117.243652
1447716499,32.885446,-117.243479
1447716559,32.885446,-117.243491
1447716619,32.885405,-117.243447
1447716679,32.885534,-117.243496
1447716739,32.885534,-117.243496
1447716799,32.885464,-117.243459
1447716859,32.885467,-117.243465
1447716919,32.885582,-117.243501
1447716979,32.885618,-117.243581
1447717039,32.885456,-117.243499
1447717099,32.885489,-117.243469
1447717159,32.885512,-117.243506
1447717219,32.885512,-117.243488
1447717279,32.885486,-117.243480
1447717339,32.885524,-117.243450
1447717399,32.885518,-117.243516
1447717467,32.885604,-117.243528
1447717527,32.885597,-117.243433
1447717587,32.885597,-117.243433
1447717647,32.885443,-117.243535
1447717707,32.885426,-117.243489
1447717767,32.885810,-117.243272
