timestamp,latitude,longitude
1464121019,nan,nan
1464121067,nan,nan
1464121796,nan,nan
1464121851,nan,nan
1464121919,32.882643,-117.234679
1464121975,32.882643,-117.234679
1464122031,32.882643,-117.234679
1464122092,32.882643,-117.234679
1464122151,32.882643,-117.234679
1464122211,32.882643,-117.234679
1464122271,32.882643,-117.234679
1464122331,32.882643,-117.234679
1464122416,32.882643,-117.234679
1464122493,32.882643,-117.234679
1464122513,32.882643,-117.234679
1464122586,32.882643,-117.234679
1464122641,32.882643,-117.234679
1464122701,32.882643,-117.234679
1464122761,32.882643,-117.234679
1464122821,32.882643,-117.234679
1464122903,32.882643,-117.234679
1464122984,32.882643,-117.234679
1464123004,32.882643,-117.234679
1464123061,32.882643,-117.234679
1464123121,32.882643,-117.234679
1464123213,32.882643,-117.234679
1464123243,32.882643,-117.234679
1464123339,32.882643,-117.234679
1464123361,32.882643,-117.234679
1464123422,32.882643,-117.234679
1464123498,32.882643,-117.234679
1464123541,32.882643,-117.234679
1464123591,32.882643,-117.234679
1464123627,32.882643,-117.234679
1464123747,32.882643,-117.234679
1464123807,32.882643,-117.234679
1464123868,32.882643,-117.234679
1464123934,32.882647,-117.234670
1464123997,32.882664,-117.234588
1464124064,32.882666,-117.234587
1464124112,32.882664,-117.234588
1464124232,32.882454,-117.234908
1464124292,32.882415,-117.234955
1464124351,32.882415,-117.234955
1464124455,32.882532,-117.234813
1464124473,32.882463,-117.234897
1464124531,32.882415,-117.234955
1464124592,32.882415,-117.234955
1464124654,32.882415,-117.234955
1464124712,32.882415,-117.234955
1464124813,32.882415,-117.234955
1464124835,32.882415,-117.234955
1464124892,32.882415,-117.234955
1464124952,32.882415,-117.234955
1464125012,32.882415,-117.234955
1464125072,32.882415,-117.234955
1464125132,32.882415,-117.234955
1464125192,32.882415,-117.234955
1464125252,32.882415,-117.234955
1464125312,32.882415,-117.234955
1464125374,32.882415,-117.234955
1464125432,32.882415,-117.234955
1464125508,32.882415,-117.234955
1464125552,32.882415,-117.234955
1464125612,32.882415,-117.234955
1464125672,32.882415,-117.234955
1464125750,32.882415,-117.234955
1464125792,32.882415,-117.234955
1464125852,32.882415,-117.234955
1464125912,32.882415,-117.234955
1464126016,32.882415,-117.234955
1464126042,32.882415,-117.234955
1464126108,32.882415,-117.234955
1464126152,32.882415,-117.234955
1464126212,32.882415,-117.234955
1464126275,32.882415,-117.234955
1464126332,32.882415,-117.234955
1464126392,32.882415,-117.234955
1464126452,32.882415,-117.234955
1464126515,32.882415,-117.234955
1464126614,32.882415,-117.234955
1464126634,32.882415,-117.234955
1464126708,32.882415,-117.234955
1464126751,32.882415,-117.234955
1464126827,32.882653,-117.234695
1464126883,32.882415,-117.234955
1464126944,32.882643,-117.234679
1464127004,32.882415,-117.234955
1464127064,32.882643,-117.234679
1464127122,32.882643,-117.234679
1464127183,32.882494,-117.234860
1464127242,32.882580,-117.234783
1464127307,32.882415,-117.234955
1464127363,32.882492,-117.234862
1464127422,32.882653,-117.234695
1464127482,32.882643,-117.234679
1464127545,32.882643,-117.234679
1464127601,32.882492,-117.234862
1464127661,32.882415,-117.234955
1464127722,32.882415,-117.234955
1464127751,32.882416,-117.234960
1464127898,32.882497,-117.234955
1464127951,32.882415,-117.234955
1464128015,32.882497,-117.234955
1464128072,32.882654,-117.234634
1464128135,32.882664,-117.234588
1464128192,32.882664,-117.234588
1464128265,32.882664,-117.234588
1464128311,32.882653,-117.234635
1464128415,32.882643,-117.234679
1464128435,32.882643,-117.234679
1464128505,32.882643,-117.234679
1464128551,32.882643,-117.234679
1464128611,32.882643,-117.234679
1464128671,32.882643,-117.234679
1464128732,32.882643,-117.234679
1464128792,32.882643,-117.234679
1464128852,32.882643,-117.234679
1464128910,32.882643,-117.234679
1464128985,32.882643,-117.234679
1464129030,32.882643,-117.234679
1464129123,32.882573,-117.234771
1464129151,32.882415,-117.234955
1464129237,32.882643,-117.234679
1464129270,32.882568,-117.234770
1464129331,32.882558,-117.234783
1464129391,32.882643,-117.234679
1464129478,32.882643,-117.234679
1464129510,32.882514,-117.234835
1464129572,32.882415,-117.234955
1464129691,32.882415,-117.234955
1464129811,32.882415,-117.234955
1464129871,32.882415,-117.234955
1464129931,32.882568,-117.234770
1464129991,32.882533,-117.234811
1464130051,32.882415,-117.234955
1464130111,nan,nan
1464130231,32.882478,-117.234923
1464130324,32.882664,-117.234588
1464130351,32.882664,-117.234588
1464130527,32.882644,-117.234675
1464130618,32.881940,-117.234121
1464130646,32.881881,-117.234102
1464130707,32.881160,-117.234404
1464130799,32.880596,-117.235926
1464130826,32.880250,-117.236221
1464130923,32.879861,-117.237160
1464130946,32.879450,-117.237564
1464131007,32.879959,-117.237435
1464131066,32.878315,-117.238799
1464131146,32.878271,-117.238774
1464131199,nan,nan
1464131306,nan,nan
1464131433,32.879959,-117.237435
1464131523,32.879959,-117.237435
1464131546,32.879909,-117.236609
1464131606,32.879827,-117.236609
1464131666,32.879853,-117.236609
1464131726,nan,nan
1464131786,nan,nan
1464131885,32.879857,-117.236609
1464131906,32.879882,-117.236609
1464131967,32.879909,-117.236609
1464132026,32.879909,-117.236609
1464132124,32.880625,-117.235902
1464132164,32.881205,-117.235569
1464132206,32.881307,-117.235126
1464132296,32.881936,-117.234220
1464132326,32.882304,-117.234478
1464132386,32.882480,-117.234679
1464132462,32.882097,-117.234299
1464132506,32.882186,-117.234388
1464132605,32.882264,-117.234249
1464132626,32.881991,-117.234243
1464132724,nan,nan
1464132754,nan,nan
1464132807,nan,nan
1464132867,32.882017,-117.234220
1464132927,32.882127,-117.234325
1464132987,32.882132,-117.234334
1464133047,32.882513,-117.234679
1464133128,32.882037,-117.234250
1464133166,32.882144,-117.234358
