timestamp,latitude,longitude
1433537341,32.882536,-117.234579
1433537402,32.882489,-117.234689
1433537462,32.882494,-117.234705
1433537522,32.882494,-117.234685
1433537582,32.882492,-117.234674
1433537642,32.882488,-117.234699
1433537702,32.882490,-117.234635
1433537762,32.882520,-117.234702
1433537822,32.882485,-117.234622
1433537883,32.882663,-117.234699
1433537943,32.882679,-117.234724
1433538073,32.882730,-117.234749
1433538134,32.882720,-117.234731
1433538193,32.882736,-117.234751
1433538253,32.882738,-117.234752
1433538312,32.882738,-117.234754
1433538372,32.882722,-117.234731
1433538433,32.882711,-117.234724
1433538492,32.882722,-117.234729
1433538552,32.882723,-117.234737
1433538613,32.882710,-117.234718
1433538672,32.882714,-117.234723
1433538732,32.882727,-117.234742
1433538792,32.882728,-117.234742
1433538852,32.882715,-117.234726
1433538912,32.882726,-117.234742
1433538972,32.882729,-117.234744
1433539032,32.882718,-117.234736
1433539092,32.882709,-117.234718
1433539152,32.882705,-117.234716
1433539212,32.882723,-117.234736
1433539272,32.882712,-117.234726
1433539332,32.882710,-117.234718
1433539392,32.882718,-117.234733
1433539452,32.882711,-117.234722
1433539512,32.882726,-117.234743
1433539572,32.882722,-117.234737
1433539632,32.882711,-117.234720
1433539692,32.882710,-117.234717
1433539752,32.882653,-117.234694
1433539812,32.882684,-117.234727
1433539872,32.882683,-117.234729
1433539932,32.882669,-117.234717
1433539992,32.882717,-117.234727
1433540052,32.882738,-117.234753
1433540112,32.882698,-117.234726
1433540172,32.882651,-117.234705
1433540232,32.882657,-117.234697
1433540292,32.882609,-117.234664
1433540352,32.882724,-117.234741
1433540413,32.882723,-117.234743
1433540472,32.882709,-117.234731
1433540532,32.882737,-117.234753
1433540592,32.882693,-117.234718
1433540652,32.882655,-117.234704
1433540712,32.882722,-117.234747
1433540772,32.882731,-117.234751
1433540832,32.882703,-117.234721
1433540892,32.882713,-117.234737
1433540952,32.882724,-117.234740
1433541012,32.882713,-117.234724
1433541072,32.882714,-117.234730
1433541132,32.882729,-117.234744
1433541192,32.882635,-117.234676
1433541252,32.882696,-117.234711
1433541312,32.882705,-117.234726
1433541372,32.882692,-117.234715
1433541432,32.882667,-117.234702
1433541492,32.882641,-117.234678
1433541552,32.882712,-117.234730
1433541612,32.882693,-117.234723
1433541672,32.882662,-117.234695
1433541732,32.882684,-117.234705
1433541792,32.882726,-117.234741
1433541852,32.882711,-117.234718
1433541912,32.882722,-117.234739
1433541951,32.882725,-117.234743
1433542011,32.882722,-117.234738
1433542071,32.882734,-117.234754
1433542131,32.882732,-117.234752
1433542191,32.882723,-117.234736
1433542251,32.882737,-117.234752
1433542311,32.882717,-117.234738
1433542371,32.882734,-117.234748
1433542431,32.882719,-117.234739
1433542491,32.882701,-117.234733
1433542533,32.882711,-117.234725
1433542594,32.882734,-117.234748
1433542654,32.882733,-117.234744
1433542714,32.882739,-117.234754
1433542774,32.882737,-117.234752
1433542833,32.882735,-117.234749
1433542894,32.882715,-117.234739
1433542953,32.882725,-117.234739
1433543013,32.882729,-117.234744
1433543074,32.882724,-117.234740
1433543133,32.882729,-117.234744
1433543193,32.882712,-117.234722
1433543253,32.882715,-117.234725
1433543314,32.882726,-117.234741
1433543373,32.882729,-117.234744
1433543434,32.882726,-117.234741
1433543494,32.882710,-117.234717
1433543553,32.882716,-117.234726
1433543614,32.882718,-117.234734
1433543674,32.882728,-117.234743
1433543734,32.882709,-117.234721
1433543793,32.882728,-117.234744
1433543853,32.882726,-117.234739
1433543913,32.882725,-117.234739
1433543973,32.882724,-117.234741
1433544033,32.882710,-117.234717
1433544093,32.882710,-117.234716
1433544153,32.882711,-117.234719
1433544213,32.882722,-117.234737
1433544273,32.882716,-117.234726
1433544334,32.882720,-117.234735
1433544393,32.882728,-117.234739
1433544454,32.882670,-117.234699
1433544513,32.882721,-117.234739
1433544573,32.882726,-117.234741
1433544633,32.882725,-117.234742
1433544693,32.882724,-117.234741
1433544753,32.882713,-117.234721
1433544813,32.882711,-117.234719
1433544873,32.882714,-117.234725
1433544934,32.882665,-117.234713
1433544993,32.882716,-117.234738
1433545053,32.882705,-117.234720
1433545113,32.882730,-117.234745
1433545173,32.882717,-117.234727
1433545233,32.882730,-117.234745
1433545293,32.882720,-117.234727
1433545353,32.882716,-117.234722
1433545413,32.882722,-117.234729
1433545473,32.882695,-117.234709
1433545533,32.882726,-117.234742
1433545593,32.882722,-117.234736
1433545653,32.882722,-117.234735
1433545713,32.882724,-117.234737
1433545773,32.882728,-117.234743
1433545833,32.882720,-117.234734
1433545893,32.882723,-117.234740
1433545953,32.882712,-117.234731
1433546013,32.882708,-117.234716
1433546073,32.882708,-117.234715
1433546133,32.882709,-117.234717
1433546193,32.882712,-117.234721
1433546253,32.882724,-117.234738
1433546313,32.882726,-117.234741
1433546373,32.882728,-117.234744
1433546433,32.882721,-117.234742
1433546493,32.882701,-117.234715
1433546553,32.882719,-117.234734
1433546613,32.882668,-117.234698
1433546673,32.882693,-117.234708
1433546733,32.882718,-117.234741
1433546768,32.882736,-117.234752
1433546829,32.882717,-117.234727
1433546889,32.882720,-117.234727
1433546949,32.882736,-117.234750
1433547009,32.882733,-117.234748
1433547069,32.882734,-117.234748
1433547129,32.882705,-117.234714
1433547189,32.882712,-117.234722
1433547249,32.882706,-117.234714
1433547309,32.882720,-117.234732
1433547369,32.882712,-117.234722
1433547429,32.882712,-117.234722
1433547489,32.882709,-117.234715
1433547549,32.882709,-117.234717
1433547609,32.882727,-117.234740
1433547669,32.882727,-117.234740
1433547729,32.882706,-117.234716
1433547789,32.882722,-117.234735
1433547849,32.882721,-117.234734
1433547909,32.882710,-117.234717
1433547969,32.882709,-117.234719
1433548029,32.882730,-117.234748
1433548089,32.882736,-117.234749
1433548149,32.882701,-117.234717
1433548209,32.882726,-117.234744
1433548269,32.882710,-117.234721
