timestamp,latitude,longitude
1444339547,32.882315,-117.234685
1444339597,32.882322,-117.234670
1444339657,32.882334,-117.234686
1444339765,32.882327,-117.234680
1444339826,32.882299,-117.234667
1444339886,32.882317,-117.234675
1444339946,32.882312,-117.234668
1444340006,32.882326,-117.234694
1444340080,32.882332,-117.234693
1444340140,32.882306,-117.234695
1444340200,32.882308,-117.234677
1444340227,32.882310,-117.234681
1444340293,32.882329,-117.234685
1444340381,32.882326,-117.234688
1444340441,32.882323,-117.234691
1444340502,32.882322,-117.234692
1444340562,32.882306,-117.234683
1444340591,32.882319,-117.234694
1444340682,32.882316,-117.234688
1444340726,32.882331,-117.234677
1444340803,32.882344,-117.234663
1444340830,32.882341,-117.234656
1444340893,32.882344,-117.234659
1444340983,32.882334,-117.234675
1444341044,32.882344,-117.234660
1444341068,32.882342,-117.234660
1444341136,32.882331,-117.234657
1444341195,32.882345,-117.234656
1444341285,32.882338,-117.234667
1444341345,32.882339,-117.234658
1444341406,32.882345,-117.234662
1444341466,32.882336,-117.234656
1444341493,32.882339,-117.234655
1444341607,32.882340,-117.234847
1444341650,32.882466,-117.234787
1444341707,32.882333,-117.234660
1444341827,32.882461,-117.234872
1444341887,32.882445,-117.234816
1444341948,32.882434,-117.234813
1444342008,32.882435,-117.234821
1444342044,32.882451,-117.234838
1444342104,32.882454,-117.234838
1444342190,32.882462,-117.234848
1444342228,32.882455,-117.234855
1444342314,32.882484,-117.234852
1444342374,32.882474,-117.234855
1444342404,32.882472,-117.234855
1444342469,32.882463,-117.234862
1444342533,32.882481,-117.234859
1444342592,32.882461,-117.234865
1444342653,32.882454,-117.234859
1444342713,32.882476,-117.234861
1444342774,32.882463,-117.234861
1444342835,32.882470,-117.234867
1444342895,32.882433,-117.234833
1444342954,32.882422,-117.234826
1444343014,32.882405,-117.234822
1444343074,32.882404,-117.234864
1444343135,32.882431,-117.234864
1444343196,32.882418,-117.234871
1444343256,32.882387,-117.234844
1444343316,32.882406,-117.234854
1444343376,32.882428,-117.234877
1444343436,32.882444,-117.234861
1444343505,32.882417,-117.234837
1444343565,32.882429,-117.234821
1444343625,32.882438,-117.234846
1444343686,32.882445,-117.234871
1444343746,32.882419,-117.234848
1444343806,32.882426,-117.234814
1444343866,32.882440,-117.234839
1444343916,32.882427,-117.234825
1444343987,32.882432,-117.234829
1444344047,32.882445,-117.234827
1444344107,32.882428,-117.234833
1444344143,32.882432,-117.234837
1444344203,32.882452,-117.234845
1444344296,32.882445,-117.234837
1444344323,32.882434,-117.234831
1444344416,32.882415,-117.234817
1444344470,32.882429,-117.234814
1444344515,32.882412,-117.234802
1444344596,32.882432,-117.234818
1444344657,32.882416,-117.234823
1444344691,32.882429,-117.234827
1444344780,32.882451,-117.234821
1444344804,32.882438,-117.234813
1444344872,32.882442,-117.234822
1444344961,32.882438,-117.234820
1444345021,32.882409,-117.234801
1444345048,32.882401,-117.234792
1444345115,32.882409,-117.234808
1444345224,32.882390,-117.234831
1444345284,32.882426,-117.234848
1444345344,32.882473,-117.234847
1444345404,32.882458,-117.234854
1444345464,32.882422,-117.234822
1444345525,32.882477,-117.234854
1444345585,32.882463,-117.234856
1444345645,32.882472,-117.234848
1444345705,32.882453,-117.234829
1444345766,32.882445,-117.234831
1444345826,32.882438,-117.234853
1444345891,32.882436,-117.234815
1444345951,32.882457,-117.234828
1444346011,32.882460,-117.234839
1444346072,32.882439,-117.234809
1444346131,32.882425,-117.234825
1444346191,32.882457,-117.234832
1444346251,32.882452,-117.234843
1444346312,32.882449,-117.234842
1444346372,32.882450,-117.234828
1444346432,32.882430,-117.234819
1444346492,32.882487,-117.234854
1444346557,32.882463,-117.234855
1444346617,32.882463,-117.234839
1444346677,32.882419,-117.234807
1444346737,32.882430,-117.234841
1444346798,32.882455,-117.234831
1444346861,32.882444,-117.234869
1444346921,32.882441,-117.234834
1444346981,32.882372,-117.234687
1444347032,32.882399,-117.234710
1444347110,32.882519,-117.234814
1444347142,32.882545,-117.234816
1444347219,32.882535,-117.234812
1444347291,32.882540,-117.234828
1444347351,32.882505,-117.234743
1444347382,32.882504,-117.234732
1444347461,32.882533,-117.234779
1444347538,32.882547,-117.234783
1444347566,32.882531,-117.234804
1444347646,32.882526,-117.234798
1444347682,32.882512,-117.234776
1444347761,32.882499,-117.234694
1444347814,32.882507,-117.234774
1444347900,32.882512,-117.234793
1444347960,32.882465,-117.234737
1444348020,32.882525,-117.234811
1444348080,32.882549,-117.234808
1444348140,32.882532,-117.234793
1444348200,32.882545,-117.234827
1444348260,32.882526,-117.234797
1444348320,32.882522,-117.234785
1444348401,32.882520,-117.234794
1444348521,32.882521,-117.234781
1444348642,32.882513,-117.234790
1444348717,32.882350,-117.235022
1444348762,nan,nan
1444348802,nan,nan
1444348862,nan,nan
1444348922,nan,nan
1444348982,nan,nan
1444349028,nan,nan
1444349089,nan,nan
1444349149,nan,nan
1444349209,nan,nan
1444349269,nan,nan
1444349329,nan,nan
1444349389,nan,nan
1444349464,nan,nan
1444349524,nan,nan
1444349569,nan,nan
1444349629,nan,nan
1444349689,nan,nan
1444349749,nan,nan
1444349814,nan,nan
1444349889,nan,nan
1444349933,nan,nan
1444349993,nan,nan
1444350052,nan,nan
1444350132,nan,nan
1444350192,nan,nan
1444350232,nan,nan
1444350313,nan,nan
1444350373,nan,nan
1444350412,nan,nan
1444350472,nan,nan
1444350539,nan,nan
1444350652,nan,nan
1444350772,nan,nan
1444350832,nan,nan
1444350892,nan,nan
1444350952,nan,nan
1444351002,32.882351,-117.235022
1444351077,32.882350,-117.235022
1444351117,nan,nan
1444351200,32.882464,-117.234791
1444351229,32.882458,-117.234797
1444351320,32.882463,-117.234809
1444351349,32.882474,-117.234820
1444351429,32.882471,-117.234826
1444351501,32.882490,-117.234814
1444351530,32.882462,-117.234791
1444351621,32.882448,-117.234787
1444351681,32.882460,-117.234795
1444351709,32.882464,-117.234798
1444351789,32.882476,-117.234790
1444351868,32.882483,-117.234796
1444351950,32.882476,-117.234790
1444352029,32.882476,-117.234790
1444352095,32.882478,-117.234838
1444352130,32.882480,-117.234842
1444352209,32.882475,-117.234847
1444352310,32.882433,-117.234832
1444352394,32.882430,-117.234857
1444352430,32.882453,-117.234837
1444352500,32.882447,-117.234833
1444352571,32.882430,-117.234816
1444352610,32.882425,-117.234802
1444352687,32.882463,-117.234815
1444352764,32.882432,-117.234811
1444352790,32.882442,-117.234817
1444352883,32.882481,-117.234843
1444352943,32.882449,-117.234829
1444352970,32.882444,-117.234839
1444353063,32.882455,-117.234887
1444353089,32.882451,-117.234869
1444353160,32.882459,-117.234873
1444353209,32.882451,-117.234856
1444353333,32.882459,-117.234869
1444353389,32.882429,-117.234804
1444353449,32.882449,-117.234827
1444353543,32.882434,-117.234830
1444353629,32.882447,-117.234819
1444353689,32.882454,-117.234829
1444353716,32.882433,-117.234762
1444353794,32.882433,-117.234781
1444353872,32.882377,-117.234673
1444353897,32.882343,-117.234669
1444353973,32.882353,-117.234656
1444354018,32.882419,-117.234655
1444354138,32.880484,-117.233211
1444354196,32.880238,-117.232864
1444354256,32.880224,-117.232859
1444354316,32.880188,-117.232850
1444354398,32.880175,-117.232820
1444354449,32.880080,-117.232377
1444354569,32.881509,-117.228631
1444354621,32.882510,-117.225981
1444354694,32.882366,-117.223713
1444354745,32.881757,-117.222179
1444354797,32.880915,-117.220503
1444354857,32.879125,-117.219951
1444354917,32.878028,-117.218393
1444354977,32.875780,-117.218428
1444355039,32.874378,-117.218347
1444355117,32.872493,-117.218460
1444355168,32.869987,-117.218402
1444355231,32.867949,-117.218881
1444355293,32.866626,-117.219870
1444355345,32.865168,-117.221762
1444355399,32.865515,-117.223583
1444355471,32.865443,-117.223786
1444355518,32.865679,-117.224010
1444355580,32.865639,-117.223867
1444355643,32.865664,-117.223974
1444355697,32.865493,-117.223930
1444355764,32.865691,-117.223835
1444355877,32.865700,-117.223878
1444355946,32.865702,-117.223864
1444356025,32.865698,-117.223868
1444356056,32.865696,-117.223865
1444356136,32.865689,-117.223871
1444356237,32.865685,-117.223845
1444356325,32.865439,-117.225088
1444356356,32.862760,-117.224545
1444356476,32.862568,-117.223704
1444356537,32.862566,-117.223686
1444356619,32.862574,-117.223689
1444356717,32.862572,-117.223688
1444356777,32.863318,-117.222929
1444356837,32.863310,-117.222950
1444356970,32.862566,-117.223658
1444357046,32.862554,-117.223665
1444357077,32.862555,-117.223661
1444357156,32.862565,-117.223660
1444357257,32.862559,-117.223665
1444357317,32.862559,-117.223665
1444357383,32.862559,-117.223655
1444357453,32.861782,-117.223921
1444357496,32.862493,-117.224454
1444357591,32.865690,-117.223868
1444357618,32.865685,-117.223868
1444357699,32.865637,-117.223844
1444357757,32.865630,-117.223833
1444357797,32.865623,-117.223838
1444357916,32.865646,-117.223845
1444357993,32.865624,-117.223860
1444358053,32.865631,-117.223863
1444358113,32.865611,-117.223874
1444358173,32.865606,-117.223840
1444358252,32.865614,-117.223827
1444358312,32.865637,-117.223850
1444358357,32.865612,-117.223883
1444358458,32.865590,-117.223879
1444358535,32.865609,-117.223855
1444358637,32.865634,-117.223845
1444358681,32.865655,-117.223850
1444358759,32.865684,-117.223852
1444358837,32.865689,-117.223845
1444358897,32.865464,-117.223921
1444358922,32.865507,-117.223935
1444359002,32.865692,-117.223826
1444359102,32.865575,-117.223870
1444359223,32.865572,-117.223859
1444359302,32.865587,-117.223867
1444359341,32.865598,-117.223862
1444359401,32.865611,-117.223874
1444359461,32.865616,-117.223889
1444359521,32.865632,-117.223892
1444359601,32.865643,-117.223890
1444359662,32.865653,-117.223890
1444359722,32.865658,-117.223892
1444359782,32.865654,-117.223893
1444359843,32.865652,-117.223898
1444359904,32.865656,-117.223894
1444359964,32.865654,-117.223890
1444360025,32.865651,-117.223891
1444360085,32.865652,-117.223889
1444360146,32.865653,-117.223890
1444360207,32.865709,-117.223858
1444360268,32.865649,-117.223889
1444360329,32.865645,-117.223888
1444360390,32.865643,-117.223885
1444360450,32.865641,-117.223886
1444360511,32.865677,-117.223844
1444360572,32.865641,-117.223880
1444360633,32.865637,-117.223881
1444360694,32.865636,-117.223881
1444360721,32.865636,-117.223881
1444360815,32.865637,-117.223882
1444360841,32.865637,-117.223882
1444360901,32.865633,-117.223880
1444360961,32.865631,-117.223880
1444361022,32.865705,-117.223857
1444361083,32.865631,-117.223880
1444361143,32.865630,-117.223880
1444361263,32.865636,-117.223879
1444361383,32.865640,-117.223879
1444361504,32.865640,-117.223878
1444361625,32.865639,-117.223877
1444361741,32.865642,-117.223877
1444361861,32.865641,-117.223876
1444361924,32.865750,-117.223986
1444361981,32.865645,-117.223873
1444362041,32.865648,-117.223870
1444362161,32.865646,-117.223873
1444362222,32.865778,-117.223958
1444362362,32.865776,-117.223953
1444362422,32.865758,-117.223947
1444362483,32.865735,-117.223932
1444362543,32.865770,-117.224052
1444362604,32.865784,-117.224014
1444362644,32.865789,-117.224023
1444362701,32.865766,-117.223991
1444362761,32.865730,-117.223970
1444362884,32.865693,-117.223903
1444363004,32.865590,-117.223930
1444363125,32.865576,-117.223922
1444370400,32.865696,-117.223952
1444370479,32.865736,-117.223906
1444370556,32.865716,-117.223912
1444370654,32.865717,-117.223918
1444370739,32.865715,-117.223918
1444370770,32.865695,-117.223911
1444370838,32.865693,-117.223915
1444370890,32.865677,-117.223915
1444370967,32.865705,-117.224007
1444371044,32.865662,-117.223985
1444371087,32.865666,-117.223979
1444371167,32.865665,-117.223990
1444371191,32.865665,-117.223991
1444371269,32.865665,-117.223990
1444371346,32.865673,-117.223966
1444371388,32.865684,-117.223947
1444371430,32.865680,-117.223939
1444371490,32.865683,-117.223944
1444371550,32.865681,-117.223952
