timestamp,latitude,longitude
1438708458,32.881206,-117.235324
1438708527,32.881195,-117.235339
1438708579,32.881216,-117.235354
1438708638,32.881191,-117.235329
1438708698,32.881191,-117.235329
1438708759,32.881191,-117.235331
1438708821,32.881193,-117.235329
1438708878,32.881192,-117.235382
1438708938,32.881198,-117.235311
1438708998,32.881188,-117.235389
1438709058,32.881188,-117.235389
1438709118,32.881187,-117.235347
1438709178,32.881187,-117.235347
1438709238,32.881182,-117.235340
1438709298,32.881180,-117.235322
1438709358,32.881189,-117.235293
1438709418,32.881187,-117.235311
1438709478,32.881203,-117.235320
1438709538,32.881203,-117.235320
1438709598,32.881190,-117.235331
1438709658,32.881188,-117.235338
1438709718,32.881188,-117.235338
1438709778,32.881293,-117.235443
1438709838,32.880811,-117.235771
1438709898,32.880315,-117.236282
1438709958,32.879854,-117.236720
1438710018,32.879522,-117.237287
1438710078,32.878950,-117.237556
1438710138,32.878272,-117.237540
1438710198,32.877616,-117.237506
1438710259,32.877044,-117.237543
1438710318,32.876295,-117.237300
1438710378,32.875816,-117.237645
1438710438,32.875637,-117.238214
1438710498,32.875584,-117.238207
1438710558,32.875554,-117.238130
1438710618,32.875554,-117.238172
1438710678,32.875561,-117.238086
1438710738,32.875574,-117.238061
1438710798,32.875556,-117.238188
1438710858,32.875550,-117.238143
1438710918,32.875568,-117.238221
1438710978,32.875582,-117.238212
1438711038,32.875586,-117.238109
1438711098,32.875544,-117.238107
1438711158,32.875583,-117.238168
1438711218,32.875585,-117.238159
1438711278,32.875589,-117.238244
1438711338,32.875578,-117.238217
1438711398,32.875571,-117.238239
1438711458,32.875596,-117.238251
1438711518,32.875561,-117.238192
1438711578,32.875593,-117.238245
1438711638,32.875585,-117.238159
1438711698,32.875593,-117.238254
1438711758,32.875600,-117.238188
1438711818,32.875573,-117.238117
1438711878,32.875572,-117.238167
1438711938,32.875543,-117.238080
1438711998,32.875562,-117.238116
1438712058,32.875544,-117.238124
