timestamp,latitude,longitude
1440000455,32.882475,-117.234626
1440000515,32.882491,-117.234595
1440000575,32.882489,-117.234613
1440000635,32.882478,-117.234631
1440000695,32.882473,-117.234628
1440000756,32.882482,-117.234633
1440000816,32.882485,-117.234601
1440000876,32.882482,-117.234605
1440000936,32.882489,-117.234604
1440000996,32.882499,-117.234630
1440001056,32.882490,-117.234601
1440001116,32.882488,-117.234621
1440001175,32.882494,-117.234605
1440001235,32.882496,-117.234600
1440001295,32.882498,-117.234606
1440001355,32.882487,-117.234596
1440001415,32.882483,-117.234613
1440001475,32.882500,-117.234611
1440001535,32.882491,-117.234641
1440001595,32.882487,-117.234628
1440001655,32.882493,-117.234605
1440001715,32.882484,-117.234622
1440001775,32.882489,-117.234612
1440001835,32.882509,-117.234613
1440001895,32.882493,-117.234609
1440001955,32.882499,-117.234598
1440002015,32.882493,-117.234633
1440002080,32.882465,-117.234738
1440002140,32.882489,-117.234681
1440002200,32.882501,-117.234657
1440002260,32.882488,-117.234640
1440002320,32.882322,-117.234898
1440002380,32.882345,-117.234832
1440002440,32.882347,-117.234835
1440002500,32.882347,-117.234835
1440002560,32.882347,-117.234850
1440002620,32.882342,-117.234848
1440002680,32.882342,-117.234848
1440002740,32.882322,-117.234868
1440002800,32.882350,-117.234858
1440002860,32.882350,-117.234858
1440002920,32.882346,-117.234876
1440002980,32.882311,-117.234885
1440003040,32.882311,-117.234885
1440003100,32.882346,-117.234860
1440003160,32.882339,-117.234887
1440003220,32.882316,-117.234897
1440003280,32.882309,-117.234897
1440003340,32.882337,-117.234886
1440003400,32.882337,-117.234886
1440003460,32.882313,-117.234874
1440003520,32.882307,-117.234826
1440003580,32.882318,-117.234848
1440003640,32.882323,-117.234884
1440003700,32.882329,-117.234884
1440003760,32.882295,-117.234876
1440003820,32.882361,-117.234922
1440003880,32.882314,-117.234884
1440003940,32.882260,-117.234881
1440004000,32.882260,-117.234881
1440004060,32.882291,-117.234919
1440004120,32.882302,-117.234911
1440004180,32.882319,-117.234872
1440004240,32.882318,-117.234856
1440004300,32.882282,-117.234912
1440004360,32.882322,-117.234885
1440004420,32.882322,-117.234885
1440004480,32.882335,-117.234876
1440004540,32.882347,-117.234816
1440004600,32.882305,-117.234828
