timestamp,latitude,longitude
1449511099,nan,nan
1449511160,32.882571,-117.234617
1449511220,32.882500,-117.234645
1449511280,32.882499,-117.234624
1449511340,32.882473,-117.234652
1449511400,32.882492,-117.234632
1449511460,32.882495,-117.234640
1449511520,32.882508,-117.234607
1449511580,32.882503,-117.234629
1449511640,32.882508,-117.234655
1449511700,32.882485,-117.234632
1449511760,32.882515,-117.234616
1449511820,32.882508,-117.234603
1449511880,32.882512,-117.234655
1449511940,32.882510,-117.234626
1449512000,32.882493,-117.234641
1449512060,32.882498,-117.234639
1449512120,32.882490,-117.234630
1449512180,32.882508,-117.234619
1449512240,32.882486,-117.234629
1449512309,32.882518,-117.234599
1449512362,32.882512,-117.234635
1449512420,32.882508,-117.234590
1449512468,32.882520,-117.234603
1449512529,32.882522,-117.234604
1449512589,32.882537,-117.234636
1449512649,32.882510,-117.234696
1449512709,32.882470,-117.234638
1449512769,32.882485,-117.234604
1449512839,32.882438,-117.234544
1449512874,32.882348,-117.234377
1449512935,32.882396,-117.234472
1449512995,32.881118,-117.234140
1449513055,32.881063,-117.234659
1449513115,32.881114,-117.235439
1449513175,32.880647,-117.235941
1449513235,32.880233,-117.236025
1449513295,32.880386,-117.236072
1449513355,32.880034,-117.235933
1449513415,32.880044,-117.235949
1449513475,32.880043,-117.235924
1449513534,32.880027,-117.235963
1449513595,32.880048,-117.235927
1449513655,32.880020,-117.235929
1449513714,32.880006,-117.235937
1449513774,32.880040,-117.235951
1449513834,32.880019,-117.235940
1449513894,32.880026,-117.235957
1449513954,32.880038,-117.235958
1449514014,32.880040,-117.235935
1449514075,32.880021,-117.235952
1449514134,32.880024,-117.235951
1449514194,32.880010,-117.235963
1449514254,32.879984,-117.235931
1449514314,32.880041,-117.235936
1449514374,32.880022,-117.235948
1449514434,32.879803,-117.236865
1449514495,32.879537,-117.236960
1449514555,32.879548,-117.236980
1449514614,32.879506,-117.237140
1449514675,32.879662,-117.237079
1449514734,32.879685,-117.237099
1449514794,32.879372,-117.237412
1449514855,32.878830,-117.237516
1449514914,32.878262,-117.237526
1449514974,32.877812,-117.237651
1449515034,32.877934,-117.237976
1449515094,32.877955,-117.238057
1449515154,32.877989,-117.238084
1449515214,32.877949,-117.238071
1449515275,32.877910,-117.238044
1449515334,32.878021,-117.238052
1449515394,32.877962,-117.238054
1449515454,32.878045,-117.238045
1449515514,32.878007,-117.237978
1449515575,32.877894,-117.237936
1449515634,32.877956,-117.237988
1449515695,32.877902,-117.237897
1449515754,32.877945,-117.238030
1449515814,32.877933,-117.238072
1449515875,32.877853,-117.238082
1449515935,32.877939,-117.238094
1449515994,32.877887,-117.238102
1449516054,32.877901,-117.238002
1449516114,32.877931,-117.238157
1449516174,32.877701,-117.237863
1449516235,32.877243,-117.237844
1449516294,32.877092,-117.237540
1449516354,32.876880,-117.237969
1449516414,32.877072,-117.238026
1449516474,32.877072,-117.238026
1449516534,32.876837,-117.237904
1449516595,32.876800,-117.237936
1449516655,32.876910,-117.238067
1449516714,32.876919,-117.237985
1449516774,32.876976,-117.238007
1449516834,32.876976,-117.238007
1449516894,32.876876,-117.238012
1449516954,32.876876,-117.238012
1449517014,32.876889,-117.237487
1449517074,32.876990,-117.234031
1449517134,32.876632,-117.229969
1449517194,32.880988,-117.229915
1449517254,32.881296,-117.232449
1449517314,32.882858,-117.234280
1449517374,32.883415,-117.238554
1449517434,32.888828,-117.240392
1449517494,32.888628,-117.240730
1449517554,32.888476,-117.241085
1449517614,32.888480,-117.241074
1449517674,32.888379,-117.241176
1449517734,32.888477,-117.241310
1449517794,32.888439,-117.241281
1449517854,32.888551,-117.241387
1449517914,32.888551,-117.241387
1449517974,32.888578,-117.241453
1449518034,32.888558,-117.241519
1449518094,32.888600,-117.241500
1449518154,nan,nan
1449518214,32.888812,-117.241854
1449518274,32.888768,-117.241729
1449518334,32.888751,-117.241956
