timestamp,latitude,longitude
1446141691,32.882301,-117.234682
1446141752,32.882283,-117.234706
1446141805,32.882075,-117.234936
1446141873,32.882174,-117.234798
1446141925,32.882078,-117.234808
1446141985,32.882176,-117.234758
1446142045,32.882204,-117.234743
1446142105,32.882280,-117.234677
1446142205,32.882316,-117.234681
1446142227,32.882321,-117.234665
1446142285,32.882303,-117.234686
1446142345,32.882293,-117.234685
1446142410,32.882278,-117.234671
1446142465,32.882283,-117.234679
1446142525,32.882302,-117.234674
1446142585,32.882280,-117.234689
1446142645,32.882260,-117.234710
1446142705,32.882270,-117.234703
1446142770,32.882238,-117.234732
1446142825,32.882291,-117.234700
1446142891,32.882141,-117.234810
1446142951,32.882297,-117.234683
1446143012,32.882269,-117.234687
1446143107,32.882211,-117.234807
1446143128,32.882185,-117.234808
1446143185,32.882199,-117.234794
1446143246,32.882187,-117.234776
1446143310,32.882278,-117.234687
1446143370,32.882240,-117.234714
1446143425,32.882264,-117.234705
1446143485,32.882262,-117.234685
1446143545,32.882321,-117.234670
1446143605,32.882303,-117.234707
1446143666,32.882407,-117.234609
1446143726,32.881195,-117.233175
1446143802,32.880795,-117.235866
1446143870,32.880061,-117.239234
1446143924,32.879137,-117.238204
1446144015,32.879667,-117.238675
1446144044,32.880062,-117.238383
1446144104,32.880404,-117.238450
1446144170,32.880255,-117.237571
1446144232,32.880330,-117.237407
1446144308,32.880324,-117.237408
1446144349,32.880263,-117.237420
1446144409,32.880263,-117.237425
1446144474,32.880260,-117.237417
1446144540,32.880211,-117.237365
1446144608,32.880018,-117.234183
1446144668,32.880859,-117.230203
1446144769,32.881408,-117.226014
1446144788,32.881999,-117.224310
1446144917,32.879900,-117.222887
1446144953,32.879835,-117.222673
1446145038,32.877628,-117.218428
1446145133,32.875194,-117.217631
1446145202,32.875239,-117.216744
1446145319,32.874305,-117.218353
1446145379,32.873713,-117.217497
1446145454,32.873857,-117.217275
1446145499,32.874010,-117.217062
1446145559,32.873915,-117.217111
1446145614,32.873980,-117.217143
1446145674,32.873773,-117.217405
1446145754,32.873683,-117.217831
1446145794,32.874617,-117.218444
1446145859,nan,nan
1446145922,nan,nan
1446145974,32.878629,-117.221353
1446146034,32.880555,-117.224143
1446146095,32.881833,-117.222742
1446146155,32.881981,-117.226405
1446146219,32.880644,-117.230164
1446146295,nan,nan
1446146334,32.878825,-117.236034
1446146407,32.878731,-117.237645
1446146459,32.878274,-117.238348
1446146533,32.877562,-117.240409
1446146602,32.877539,-117.240359
1446146634,32.877546,-117.240359
1446146694,32.877573,-117.240390
1446146762,32.877557,-117.240378
1446146814,32.877557,-117.240378
1446146934,32.877541,-117.240437
1446147009,32.878325,-117.239490
1446147054,32.878031,-117.239471
1446147114,32.877642,-117.240056
1446147175,32.877361,-117.240637
1446147240,32.877303,-117.240355
1446147299,32.877300,-117.240340
1446147365,32.877288,-117.240335
1446147425,32.877301,-117.240343
1446147691,32.877303,-117.240344
1446147757,32.877503,-117.240533
1446147829,32.877603,-117.240425
1446147881,32.877560,-117.240396
1446147944,32.877565,-117.240436
1446148008,32.877555,-117.240363
1446148070,32.877573,-117.240411
1446148124,32.877556,-117.240378
1446148201,32.877548,-117.240390
1446148244,32.877556,-117.240391
1446148321,32.877564,-117.240352
1446148392,32.877564,-117.240352
1446148421,32.877562,-117.240387
1446148503,32.877556,-117.240417
1446148548,32.877556,-117.240364
1446148634,32.877561,-117.240376
1446148664,32.877560,-117.240368
1446148724,32.877560,-117.240375
1446148784,32.877564,-117.240380
1446148841,32.877545,-117.240374
1446148908,32.877567,-117.240397
1446148968,32.877572,-117.240399
1446149029,32.877573,-117.240397
1446149089,32.877549,-117.240392
1446149161,32.877563,-117.240407
1446149203,32.877545,-117.240377
1446149263,32.877535,-117.240376
1446149349,32.877557,-117.240377
1446149390,32.877561,-117.240377
1446149479,32.877558,-117.240368
1446149503,32.877556,-117.240381
1446149599,32.877558,-117.240368
1446149622,32.877552,-117.240367
1446149686,32.877550,-117.240375
1446149739,32.877534,-117.240353
1446149802,32.877584,-117.240400
1446149863,32.877581,-117.240380
1446149944,32.877535,-117.240357
1446150005,32.877537,-117.240354
1446150068,32.877562,-117.240401
1446150132,32.877557,-117.240351
1446150162,32.877548,-117.240356
1446150231,32.877554,-117.240360
1446150305,32.877557,-117.240385
1446150344,32.877558,-117.240367
1446150402,32.877557,-117.240361
1446150465,32.877548,-117.240369
1446150522,32.877552,-117.240393
1446150582,32.877543,-117.240340
1446150664,32.877555,-117.240368
1446150724,32.877539,-117.240336
1446150793,32.877542,-117.240360
1446150822,32.877557,-117.240359
1446150904,32.877559,-117.240363
1446150963,32.877554,-117.240342
1446151003,32.877546,-117.240358
1446151064,32.877548,-117.240343
1446151125,32.877550,-117.240371
1446151186,32.877532,-117.240366
1446151246,32.877542,-117.240350
1446151307,32.877553,-117.240353
1446151368,32.877556,-117.240386
1446151429,32.877546,-117.240372
1446151500,32.877562,-117.240390
1446151560,32.877541,-117.240372
1446151620,32.877557,-117.240350
1446151680,32.877566,-117.240418
1446151741,32.877553,-117.240377
1446151804,32.877554,-117.240367
1446151875,32.877559,-117.240373
1446151901,32.877556,-117.240367
1446151961,32.877556,-117.240364
1446152019,32.877562,-117.240341
1446152081,32.877540,-117.240360
1446152142,32.877557,-117.240348
1446152202,32.877542,-117.240366
1446152262,32.877554,-117.240370
1446152324,32.877563,-117.240390
1446152409,32.877547,-117.240368
1446152442,32.877558,-117.240385
1446152502,32.877570,-117.240385
1446152562,32.877568,-117.240380
1446152622,32.877568,-117.240390
1446152682,32.877576,-117.240399
1446152758,32.877542,-117.240376
1446152807,32.877553,-117.240377
1446152938,32.877559,-117.240385
1446153016,32.877570,-117.240389
1446153072,32.877571,-117.240390
1446153132,32.877550,-117.240368
1446153198,32.877565,-117.240400
1446153343,32.877514,-117.240360
1446153402,32.877556,-117.240386
1446153462,32.877558,-117.240389
1446153545,32.877550,-117.240397
1446153577,32.877572,-117.240417
1446153664,32.877562,-117.240397
1446153748,32.877567,-117.240390
1446153853,32.877571,-117.240398
1446154197,32.877570,-117.240431
1446154247,32.877569,-117.240421
1446154317,32.877556,-117.240350
1446154425,nan,nan
1446154542,nan,nan
1446155610,32.877577,-117.240386
1446155666,32.877592,-117.240415
1446155726,32.877550,-117.240364
1446155786,32.877544,-117.240415
1446155845,32.877575,-117.240397
1446155905,32.877577,-117.240379
1446155965,32.877609,-117.240659
1446156025,32.877580,-117.240328
1446156085,32.877562,-117.240408
1446156145,32.877514,-117.240347
1446156209,32.877588,-117.240404
1446156265,32.877541,-117.240361
1446156325,32.877557,-117.240346
1446156385,32.877534,-117.240329
1446156445,32.877515,-117.240324
1446156506,32.877549,-117.240363
1446156567,32.877560,-117.240381
1446156625,32.877543,-117.240360
1446156691,32.877554,-117.240407
1446156752,32.877577,-117.240396
1446156836,32.877544,-117.240366
1446156869,32.877548,-117.240361
1446156925,32.877570,-117.240387
1446156989,32.877556,-117.240392
1446157069,32.877554,-117.240370
1446157138,32.877555,-117.240368
1446157169,32.877553,-117.240364
1446157229,32.877552,-117.240383
1446157313,32.877561,-117.240351
1446157374,32.877554,-117.240327
1446157406,32.877558,-117.240353
1446157465,32.877553,-117.240362
1446157525,32.877571,-117.240373
1446157585,32.877542,-117.240367
1446157645,32.877564,-117.240394
1446157709,32.877566,-117.240386
1446157785,32.877555,-117.240384
1446157826,32.877557,-117.240386
1446157908,32.877544,-117.240376
1446157946,32.877550,-117.240368
1446158029,32.877548,-117.240369
1446158066,32.877552,-117.240383
1446158150,32.877558,-117.240416
1446158186,32.877550,-117.240388
1446158246,32.877534,-117.240396
1446158339,32.877550,-117.240372
1446158370,32.877558,-117.240365
1446158467,32.877555,-117.240395
1446158490,32.877555,-117.240344
1446158546,32.877558,-117.240371
1446158606,32.877558,-117.240359
1446158691,32.877543,-117.240359
1446158730,32.877557,-117.240386
1446158812,32.877542,-117.240366
1446158846,32.877570,-117.240385
1446158940,32.877541,-117.240338
1446158966,32.877566,-117.240369
1446159026,32.877553,-117.240335
1446159086,32.877566,-117.240404
1446159146,32.877544,-117.240396
1446159206,32.877625,-117.240500
1446160154,32.877581,-117.240436
1446160214,32.877564,-117.240378
1446160274,32.877519,-117.240368
1446160335,32.877551,-117.240382
1446160395,32.877556,-117.240398
1446160456,32.877526,-117.240333
1446160516,32.877551,-117.240336
1446160577,32.877538,-117.240388
1446160637,32.877548,-117.240393
1446160697,32.877559,-117.240370
1446160758,32.877528,-117.240345
1446160791,32.877542,-117.240421
1446160860,nan,nan
1446160924,32.877509,-117.240071
1446161002,32.877080,-117.239776
1446161080,32.877084,-117.239759
1446161113,nan,nan
1446161172,32.877507,-117.240292
1446161232,32.878082,-117.240578
1446161300,32.877555,-117.240322
1446161352,32.877544,-117.240389
1446161412,32.877553,-117.240369
1446161472,32.877530,-117.240330
1446161534,32.877555,-117.240373
1446161595,32.877558,-117.240371
1446161655,32.877550,-117.240361
1446161716,32.877548,-117.240351
1446161777,32.877548,-117.240399
1446161837,32.877552,-117.240362
1446161900,32.877539,-117.240386
1446161961,32.877602,-117.240409
1446162012,32.877593,-117.240439
1446162081,32.877566,-117.240383
1446162151,32.877559,-117.240362
1446162211,32.877576,-117.240421
1446162252,32.877608,-117.240451
1446162317,32.877681,-117.240374
1446162374,32.877672,-117.240453
1446162392,32.877885,-117.240301
1446162441,32.877689,-117.240516
1446162522,32.877677,-117.240556
1446162583,32.877657,-117.240556
1446162643,32.877656,-117.240546
1446162704,32.877657,-117.240549
1446162741,32.877519,-117.240363
1446162801,32.877558,-117.240387
1446162885,32.877551,-117.240346
1446162921,32.877550,-117.240384
1446163007,32.877558,-117.240321
1446163067,32.877568,-117.240363
1446163122,32.877555,-117.240354
1446163191,32.877548,-117.240398
1446163242,32.877509,-117.240345
1446163302,32.877543,-117.240441
1446163363,32.878546,-117.239076
1446163431,32.879497,-117.235056
1446163482,32.879821,-117.232380
1446163603,32.882620,-117.225018
1446163663,32.880779,-117.223139
1446163733,32.878898,-117.222023
1446163783,32.878551,-117.219852
